,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1028,지산1동 그루잠,그루잠,4.79,140,10,대구 수성구 무학로 187,"09:00 - 24:00
23:30 라스트오더",0507-1313-6352,http://instagram.com/jisandong_groozam,"수성아트피아에서 가까운 분위기 좋은 CAFE & PUB 입니다.
그루잠음료는 ICE,HOT가격이 동일합니다.
모든커피 메뉴는 기본 투샷입니다.
클라우드생맥주와 함께 세계병맥주들 및 훌륭한 먹거리가 준비되어있습니다.",공사중,"{'가성비가 좋아요': '36', '음식이 맛있어요': '21', '친절해요': '21', '대화하기 좋아요': '19', '기본 안주가 좋아요': '18', '음악이 좋아요': '12', '매장이 청결해요': '12', '오래 머무르기 좋아요': '11', '인테리어가 멋져요': '5', '화장실이 깨끗해요': '4', '술이 다양해요': '3', '혼술하기 좋아요': '3', '단체모임 하기 좋아요': '3', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2'}"
1029,고산2동 홀리데이 마카롱,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1030,이곡2동 뉴욕쟁이디저트 대구성서계대점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1031,장기동 쓰담쓰담,검색결과 없음,,,,,,,,,,
1032,유가읍 나우커피 대구테크노폴리스점,나우커피 대구테크노폴리스점,초기값,10,3,대구 달성군 유가읍 테크노순환로12길 4 1층 105호 나우커피,NO INFO,010-2888-4459,NO INFO,"<나우커피 이용방법>

1. 메뉴선택하기(중복가능)
2. 결제하기 버튼 누르기
3. 신용카드결제 버튼 누르기(삼성페이O, 카카오페이X, 대구행복페이X)
4. 오른쪽에 컵투출구에서 컵꺼내기
5. 아이스음료는 맨오른쪽 얼음받기(자동멈춤)
6. 커피종류, 초코종류는 노란색 원위에 컵 올려두기
7. 에이드종류는 맨 왼쪽 불빛따라 컵만 올려두기

*초록깜빡이 따라 이용해주세요*

- 외부음식, 술 등 X
- 1인 1주문 부탁드립니다
- 24시간 운영
- 반려동물 출입X
- 이용 후 셀프 정리 부탁드립니다",공사중,리뷰 수 부족
1033,지산2동 제이블리,제이블리,초기값,7,1,대구 수성구 용학로28길 6-4,11:00 - 20:00,053-782-1400,NO INFO,NO INFO,공사중,리뷰 수 부족
1034,송현2동 헤븐,검색결과 없음,,,,,,,,,,
1035,범물2동 초야월,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1036,유가읍 레이카페앤쿡,레이카페앤쿡,4.59,140,초기값,대구 달성군 유가읍 테크노상업로 120,NO INFO,053-614-5749,NO INFO,NO INFO,공사중,리뷰 수 부족
1037,가창면 까페 라까데미아Cafe LAccademia,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1038,용산2동 나에게n오란다,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1039,도원동 로맨스빠빠,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1040,지산1동 봉자마켓,봉자마켓,초기값,26,21,대구 수성구 무학로35길 25 1층,"08:00 - 21:00
20:30 라스트오더",0507-1376-7383,https://www.instagram.com/bongja_cafe/,"대구 수성못 수성아트피아 앞 셀프네일 카페입니다

컬러 글리터 무제한으로 눈치보지않고

내맘대로 원하는만큼 입니다

친구끼리 엄마와 딸과 함께 모임을 할수 있는
이색카페입니다 많이 넓지는 않지만 조용조용히
오붓한 시간을 즐길수 있는 특별한 공간을 제공합니다

예약하시면 원하는 시간에 공간을 사용하실수 있습니다
프리미엄 원두를 사용한 아아 한잔과 옛날팥빙수도
아주 맛납니다

한팀당 사용공간 시간은 2시간입니다

처음으로 하시는분도 매뉴얼대로 하시면 금방 셀프로 하실수 있습니다

봉자마켓입니다
예약은 01056281375로 주세요
항상 즐거운 하루되세요",공사중,"{'친절해요': '15', '컨셉이 독특해요': '12', '가성비가 좋아요': '12', '특별한 메뉴가 있어요': '12', '음료가 맛있어요': '9', '매장이 청결해요': '9', '대화하기 좋아요': '7', '좌석이 편해요': '4', '인테리어가 멋져요': '4', '아이와 가기 좋아요': '4', '화장실이 깨끗해요': '4', '커피가 맛있어요': '3', '디저트가 맛있어요': '3'}"
1041,현풍읍 332카페,검색결과 없음,,,,,,,,,,
1042,두류1동 카페조이,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1043,두류2동 카페오헤이,오헤이,초기값,28,22,대구 달서구 야외음악당로 265 1층,"11:00 - 21:00
20:30 라스트오더",0507-1338-9370,https://www.instagram.com/cafe_o_hey,"대구의 랜드마크, 이월드 83타워가 바로 보이는 통창을 가지고 있는 구움과자류를 파는 디저트 카페입니다 <3 주차는 매장 옆 골목에 가...",공사중,"{'친절해요': '13', '매장이 청결해요': '12', '디저트가 맛있어요': '11', '음료가 맛있어요': '10', '커피가 맛있어요': '8', '뷰가 좋아요': '8', '대화하기 좋아요': '6', '사진이 잘 나와요': '4', '화장실이 깨끗해요': '4', '인테리어가 멋져요': '3', '아늑해요': '1', '특별한 메뉴가 있어요': '1'}"
1044,진천동 더벤티 대구진천역점,더벤티 대구진천역점,4.51,187,초기값,대구 달서구 월배로 64 1층,08:00 - 21:00,053-633-4591,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'커피가 맛있어요': '50', '음료가 맛있어요': '33', '가성비가 좋아요': '28', '친절해요': '25', '디저트가 맛있어요': '20', '특별한 메뉴가 있어요': '15', '사진이 잘 나와요': '13', '뷰가 좋아요': '12', '대화하기 좋아요': '11', '매장이 청결해요': '10', '좌석이 편해요': '8', '인테리어가 멋져요': '8', '화장실이 깨끗해요': '6', '집중하기 좋아요': '5', '주차하기 편해요': '4'}"
1045,상인1동 카페피에,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1046,지산1동 애드업(add up),애드업,4.32,112,178,대구 수성구 동대구로20길 8 1층 add up coffee,11:00 - 21:00,053-762-3331,NO INFO,"치즈프레즐 전문 카페
통팥, 페페로니,고구마,불고기, 파인애플 등
히말라야 라떼, 눈코입라떼, 왓!더퐁 스무디,리얼쵸코 등",공사중,"{'커피가 맛있어요': '21', '디저트가 맛있어요': '11', '친절해요': '11', '특별한 메뉴가 있어요': '11', '음료가 맛있어요': '10', '대화하기 좋아요': '10', '매장이 청결해요': '9', '인테리어가 멋져요': '5', '좌석이 편해요': '4', '가성비가 좋아요': '4', '사진이 잘 나와요': '2', '집중하기 좋아요': '2'}"
1047,고산2동 디저트39 알파시티점,디저트39 대구알파시티점,초기값,369,59,대구 수성구 알파시티2로 28 101호,10:00 - 22:00,053-791-3990,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '203', '커피가 맛있어요': '182', '음료가 맛있어요': '156', '친절해요': '115', '매장이 청결해요': '90', '가성비가 좋아요': '58', '인테리어가 멋져요': '52', '특별한 메뉴가 있어요': '48', '대화하기 좋아요': '24', '사진이 잘 나와요': '21', '좌석이 편해요': '18', '주차하기 편해요': '13', '화장실이 깨끗해요': '7', '집중하기 좋아요': '2'}"
1048,가창면 발넷이야,발넷이야,4.51,346,231,대구 달성군 가창면 가창로176길 33,NO INFO,053-761-7979,http://instagram.com/balnesia/,"프리미엄 애견센터, 애견카페, 애견호텔, 애견유치원, 애견훈련소, 애견훈련사 상주, 애견유치원 픽업운영",공사중,리뷰 수 부족
1049,성당동 율리상점,율리상점,5,21,초기값,대구 달서구 야외음악당로2길 52 1층,NO INFO,0507-1321-8906,NO INFO,성당동 스페셜티 커피 맛집 율리상점,공사중,리뷰 수 부족
1050,화원읍 카페설화,카페설화,초기값,24,1,대구 달성군 화원읍 비슬로 2406 1층,10:00 - 21:00,053-288-8943,https://www.instagram.com/cafe.seolhwa,눈꽃처럼 밝은 설화마을에 위치한 카페설화입니다. 케이크 맛 보장하는 케이크 맛집입니다!,공사중,"{'커피가 맛있어요': '14', '디저트가 맛있어요': '13', '친절해요': '13', '가성비가 좋아요': '9', '음료가 맛있어요': '6', '매장이 청결해요': '5', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '주문제작을 잘해줘요': '1', '인테리어가 멋져요': '1'}"
1051,지산2동 발리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1052,용산2동 레인,검색결과 없음,,,,,,,,,,
1053,현풍읍 제리민,제리민,초기값,30,29,대구 달성군 현풍읍 비슬로 582 1층,11:00 - 20:00,0507-1391-0008,https://www.instagram.com/cafe_jerrymean,"페스츄리 전문 베이커리 카페로써 천천히 발전해 나가는 매장입니다.
첫 번째 라인업인 크로넛을 시작으로 두번째 크로와상 세 번째 퀸아망 등 계속해서 발전해 나가는 제리민을 지켜봐주세요 !",공사중,"{'디저트가 맛있어요': '15', '커피가 맛있어요': '13', '친절해요': '12', '매장이 청결해요': '9', '특별한 메뉴가 있어요': '8', '음료가 맛있어요': '6', '주차하기 편해요': '6', '가성비가 좋아요': '5', '대화하기 좋아요': '4', '인테리어가 멋져요': '3', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2'}"
1054,송현1동 오후세시,오후 세 시,4.84,164,23,대구 달서구 송현로8길 55,10:00 - 22:00,010-9983-4880,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '50', '친절해요': '50', '음료가 맛있어요': '45', '디저트가 맛있어요': '44', '매장이 청결해요': '29', '인테리어가 멋져요': '16', '대화하기 좋아요': '13', '화장실이 깨끗해요': '11', '가성비가 좋아요': '8', '특별한 메뉴가 있어요': '8', '좌석이 편해요': '6', '사진이 잘 나와요': '4', '집중하기 좋아요': '4'}"
1055,용산1동 목매화,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1056,용산1동 문작가의카페,문작가의 카페,초기값,4,321,대구 달서구 용산로 225 3층 문작가의 카페,NO INFO,010-2528-9914,http://moonbookcafe.com,글쓰는 작가가 상주하는 책방이에요~ 책도 읽고 토론도 하고 글도 쓰는 곳입니다. 커피 마시며 책 을 매개로 생각을 나눠요~ 동네 사랑방이 ...,공사중,리뷰 수 부족
1057,장기동 별다방,별다방,4.41,102,초기값,대구 달서구 장기로 244,NO INFO,053-242-3852,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '16', '가성비가 좋아요': '11', '친절해요': '5', '음료가 맛있어요': '4', '디저트가 맛있어요': '3', '특별한 메뉴가 있어요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '매장이 청결해요': '1', '대화하기 좋아요': '1'}"
1058,용산2동 도피오커피 대구학생문화센터점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1059,죽전동 커매진에스프레소,커매진 에스프레소,초기값,61,82,대구 서구 당산로41동길 37 커매진 에스프레소,NO INFO,0507-1315-8527,https://www.instagram.com/comagine_espresso,안녕하세요. 커매진에스프레소 입니다.,공사중,"{'커피가 맛있어요': '53', '친절해요': '30', '특별한 메뉴가 있어요': '20', '음료가 맛있어요': '15', '매장이 청결해요': '10', '인테리어가 멋져요': '9', '가성비가 좋아요': '8', '사진이 잘 나와요': '5', '집중하기 좋아요': '3', '차분한 분위기에요': '2', '디저트가 맛있어요': '2'}"
1060,두류2동 공차 대구이월드점,공차 이월드점,4.4,253,초기값,대구 달서구 두류동,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '75', '차가 맛있어요': '75', '뷰가 좋아요': '32', '친절해요': '29', '매장이 청결해요': '20', '주차하기 편해요': '12', '가성비가 좋아요': '12', '디저트가 맛있어요': '11', '특별한 메뉴가 있어요': '9', '인테리어가 멋져요': '8', '사진이 잘 나와요': '8', '좌석이 편해요': '7', '대화하기 좋아요': '7', '화장실이 깨끗해요': '4', '집중하기 좋아요': '3'}"
1061,신당동 메가MGC커피 대구계명대동산병원점,메가MGC커피 대구계명대동산병원점,초기값,152,1,대구 달서구 달구벌대로 1019 1층,"07:30 - 22:00
21:30 라스트오더",0507-1371-9402,NO INFO,안녕하세요 메가MGC커피 대구계명대동산병원점입니다,공사중,"{'가성비가 좋아요': '71', '음료가 맛있어요': '59', '커피가 맛있어요': '56', '친절해요': '50', '매장이 청결해요': '40', '디저트가 맛있어요': '25', '대화하기 좋아요': '21', '인테리어가 멋져요': '17', '특별한 메뉴가 있어요': '17', '좌석이 편해요': '16', '집중하기 좋아요': '10', '사진이 잘 나와요': '5', '뷰가 좋아요': '5', '화장실이 깨끗해요': '4'}"
1062,상인1동 루홀 잉글리쉬커피하우스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1063,송현2동 상사현카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1064,유가읍 카페봄봄 테크노폴리스점,카페봄봄 테크노폴리스점,4.63,420,초기값,대구 달성군 유가읍 테크노상업로 112,09:00 - 21:00,0507-1449-3350,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '122', '가성비가 좋아요': '86', '음료가 맛있어요': '70', '친절해요': '52', '디저트가 맛있어요': '14', '매장이 청결해요': '13', '좌석이 편해요': '10', '대화하기 좋아요': '10', '특별한 메뉴가 있어요': '9', '주차하기 편해요': '8', '집중하기 좋아요': '5', '인테리어가 멋져요': '4', '뷰가 좋아요': '4', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '1'}"
1065,유가읍 카페정이,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1066,두류2동 ddd커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1067,신당동 빽다방 대구계명대점,빽다방 대구계명대점,4.52,269,초기값,대구 달서구 서당로9길 39,10:00 - 22:00,053-587-0410,NO INFO,"저희 카페는 테이크아웃 전문점이지만 홀에 최대 10인 이상이 함께 어울릴 수 있는 공간이 마련되어 있습니다.
가족, 연인, 친구들이 함께 대화를 나누며 즐거운 시간을 보낼 수 있는 공간입니다.",공사중,"{'커피가 맛있어요': '63', '가성비가 좋아요': '40', '친절해요': '39', '음료가 맛있어요': '32', '디저트가 맛있어요': '18', '매장이 청결해요': '11', '대화하기 좋아요': '9', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '4', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '뷰가 좋아요': '1'}"
1068,범물1동 카페헤이닷,카페 헤이닷,초기값,206,51,"대구 수성구 지범로48길 21 상가 302동 120,121호","10:00 - 22:00
21:50 라스트오더",0507-1340-6415,https://www.instagram.com/heidat.cafe/,따뜻하고 편안한 공간이 되고자 노력하는 카페 헤이닷입니다. 주차 : 상가 주차장에 무료 주차가 가능하며 도착 3분 전 전화주세요. 애견동...,공사중,"{'커피가 맛있어요': '45', '음료가 맛있어요': '30', '친절해요': '28', '인테리어가 멋져요': '23', '좌석이 편해요': '22', '대화하기 좋아요': '22', '디저트가 맛있어요': '21', '매장이 청결해요': '20', '사진이 잘 나와요': '15', '특별한 메뉴가 있어요': '10', '뷰가 좋아요': '9', '가성비가 좋아요': '8', '집중하기 좋아요': '8', '화장실이 깨끗해요': '3'}"
1069,용산2동 커피하리,커피하리,초기값,8,1,대구 달서구 장산2길 39-7,NO INFO,NO INFO,NO INFO,NO INFO,공사중,리뷰 수 부족
1070,송현1동 해리스,검색결과 없음,,,,,,,,,,
1071,고산3동 카페 프롬에스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1072,신당동 아마스빈 계명대점,아마스빈 계명대점,4.63,324,28,대구 달서구 서당로9길 47,NO INFO,053-585-0486,http://www.amasvin.com/,NO INFO,공사중,"{'음료가 맛있어요': '103', '가성비가 좋아요': '43', '친절해요': '42', '커피가 맛있어요': '25', '대화하기 좋아요': '24', '매장이 청결해요': '20', '좌석이 편해요': '15', '인테리어가 멋져요': '15', '집중하기 좋아요': '11', '디저트가 맛있어요': '10', '특별한 메뉴가 있어요': '9', '사진이 잘 나와요': '6', '화장실이 깨끗해요': '5', '뷰가 좋아요': '3', '주차하기 편해요': '2', '아늑해요': '1', '매장이 넓어요': '1'}"
1073,용산1동 에그모니나(EGGMONINA),모니나,초기값,77,74,대구 달서구 와룡로49길 101 1층,NO INFO,0507-1362-9260,https://www.instagram.com/cafe_monina,"안녕하세요 : )
대구 용산동 골목에 위치한 디저트카페모니나 입니다~
뭐니뭐니해도 디저트는 모니나
당일 만들어진 디저트만 판매하고 있어요!",공사중,"{'디저트가 맛있어요': '63', '친절해요': '48', '매장이 청결해요': '35', '커피가 맛있어요': '28', '음료가 맛있어요': '25', '특별한 메뉴가 있어요': '24', '인테리어가 멋져요': '20', '가성비가 좋아요': '12', '사진이 잘 나와요': '9', '대화하기 좋아요': '4'}"
1074,상인2동 이포트로스터리카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1075,월성1동 공감앤카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1076,상인3동 몬스터커피 도원점,몬스터커피 도원점,4.34,142,초기값,대구 달서구 미리샘길 21,NO INFO,070-4064-9899,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '35', '가성비가 좋아요': '26', '친절해요': '25', '음료가 맛있어요': '23', '매장이 청결해요': '12', '대화하기 좋아요': '5', '인테리어가 멋져요': '4', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '디저트가 맛있어요': '2', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '사진이 잘 나와요': '1'}"
1077,이곡2동 레프트뱅크,레프트뱅크 성서계대점,초기값,128,10,대구 달서구 서당로7길 52 1층,"08:00 - 24:00
23:50 라스트오더",0507-1469-5583,NO INFO,"소중한 티타임을 위해서 음료와 디저트를 저희직원들이 정성을 담아 이쁘고 맛있게 드리기위해 노력하고 있어요.
@레프트뱅크 성서계대점@",공사중,"{'커피가 맛있어요': '53', '음료가 맛있어요': '45', '가성비가 좋아요': '35', '친절해요': '34', '매장이 청결해요': '17', '디저트가 맛있어요': '12', '인테리어가 멋져요': '9', '좌석이 편해요': '7', '사진이 잘 나와요': '7', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '6', '뷰가 좋아요': '3', '집중하기 좋아요': '2'}"
1078,범물2동 카페프란체스코,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1079,송현1동 문스,문스카페,4.82,58,초기값,대구 달서구 월배로80길 50 1층,NO INFO,0507-1384-4370,NO INFO,NO INFO,공사중,"{'친절해요': '17', '디저트가 맛있어요': '16', '매장이 청결해요': '16', '커피가 맛있어요': '14', '대화하기 좋아요': '13', '음료가 맛있어요': '12', '가성비가 좋아요': '10', '좌석이 편해요': '9', '인테리어가 멋져요': '7', '특별한 메뉴가 있어요': '7', '집중하기 좋아요': '5', '화장실이 깨끗해요': '4', '사진이 잘 나와요': '3', '뷰가 좋아요': '1'}"
1080,장기동 일루스터테이블,일루스터테이블 대구 본점,4.62,498,483,대구 달서구 와룡로 169 판매시설동 1층 102-110호,"10:00 - 20:00
15:30 - 16:30 브레이크타임
19:20 라스트오더",010-5399-4540,https://www.instagram.com/illuster_table,"We provide precious moments and an illustrious table for you. Enjoy the table. 샌드위치, 프렌치 토스트, 파스타, 김치볶음밥 등의 식사는 ...",공사중,리뷰 수 부족
1081,이곡2동 다옴디저트카페,다옴디저트카페,3.83,48,초기값,대구 달서구 성서공단북로 308 1층(성서산업단지관리공단 건물),NO INFO,0507-1367-6652,NO INFO,"대부분 직접 만들어서 판매합니다. (쿠키, 수제차) 많은 이용부탁드립니다.",공사중,"{'음료가 맛있어요': '16', '커피가 맛있어요': '13', '디저트가 맛있어요': '7', '매장이 청결해요': '7', '친절해요': '6'}"
1082,구지면 바빈스커피 대구현풍점,바빈스커피 대구현풍점,초기값,119,12,대구 달성군 구지면 국가산단대로70길 42 상가동 19호,NO INFO,0507-1400-1316,http://www.babeans.com/,NO INFO,공사중,"{'커피가 맛있어요': '46', '친절해요': '41', '가성비가 좋아요': '34', '음료가 맛있어요': '25', '매장이 청결해요': '18', '디저트가 맛있어요': '15', '대화하기 좋아요': '6', '특별한 메뉴가 있어요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '사진이 잘 나와요': '1'}"
1083,죽전동 죽전그카페,죽전 그 카페,4.67,33,초기값,대구 달서구 와룡로45길 8,12:00 - 22:00,0507-1314-5922,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '6', '친절해요': '6', '음료가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '가성비가 좋아요': '1', '매장이 청결해요': '1'}"
1084,고산1동 다올,검색결과 없음,,,,,,,,,,
1085,진천동 매머드익스프레스 대구진천역점,매머드익스프레스 대구진천역점,초기값,744,16,대구 달서구 월배로 71 트윈팰리스 상가,08:00 - 21:00,0507-1343-2004,https://baemin.me/jXp5SuCuQ,"* 저희 매머드 익스프레스는 매머드 로스팅 공장에서 자체 로스팅한 최상급 블렌딩 원두와 스타벅스에도 사용되는 고가의 전자동 커피머신인 써모플랜으로 탄맛, 쓴맛이 없이 늘 일정한 맛과 양의 에스프레소를 추출해내어 변함없는 풍미의 고소~한 커피 맛을 유지하고 있습니다 : )

* '익스프레스' 라는 이름에 걸맞게 빠른 시간내에 음료를 제조하여 드리고 있으며, 키오스크 비대면 주문으로 편리하게 이용하실 수 있습니다!

* 저렴한 가격에 고퀄리티의 맛과 양 그리고 친절한 서비스까지, 고객만족을 위해 최선을 다하고 있는 매머드 진천역점! 많이 사랑해주세요~~ 감사합니다!",공사중,"{'커피가 맛있어요': '244', '가성비가 좋아요': '190', '친절해요': '118', '음료가 맛있어요': '117', '매장이 청결해요': '67', '디저트가 맛있어요': '39', '특별한 메뉴가 있어요': '17', '인테리어가 멋져요': '16', '대화하기 좋아요': '7', '뷰가 좋아요': '7', '집중하기 좋아요': '6', '사진이 잘 나와요': '5', '주차하기 편해요': '3', '좌석이 편해요': '2'}"
1086,다사읍 썬솔,썬솔 브런치카페,4.59,1176,97,대구 달성군 다사읍 달구벌대로92길 82,NO INFO,053-593-0506,https://www.instagram.com/sunsol8282/,"대구 달성군에 위치한 썬솔브런치&베이커리 카페입니다.
태양과 소나무를 뜻한 썬솔은 대형베이커리&브런치카페이며,
초록초록한 논뷰와 4층에 루프탑도 개방해있으며 낙동강뷰도 잘 보이는 뷰카페.
테이블좌석이 많아 단체모임,회식도 마음껏 즐길수 있습니다.

원두는 밝은산미와 적당한 바디의 균형을 이룬맛! 아침마다 최상의 커피를 맞춰 나갑니다.
매일 아침 직접 반죽하고 발효시켜 나오는 당일생산 당일판매 건강한천연발효빵입니다.
신선한재료로 주문즉시 만들어나가는 브런치카페를 찾아주셔서 감사합니다.",공사중,"{'뷰가 좋아요': '398', '커피가 맛있어요': '316', '인테리어가 멋져요': '248', '매장이 청결해요': '222', '음료가 맛있어요': '200', '주차하기 편해요': '196', '좌석이 편해요': '188', '친절해요': '185', '빵이 맛있어요': '168', '대화하기 좋아요': '134', '사진이 잘 나와요': '105', '디저트가 맛있어요': '93', '특별한 메뉴가 있어요': '65', '화장실이 깨끗해요': '65', '가성비가 좋아요': '41', '집중하기 좋아요': '17', '양이 많아요': '1', '오래 머무르기 좋아요': '1'}"
1087,화원읍 히몽,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1088,장기동 카페봄봄 용산역전자공고점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1089,고산2동 댐퍼커피 알파시티점,댐퍼커피 알파시티점,4.67,108,37,대구 수성구 알파시티1로35길 17 1층,"09:00 - 19:00
18:30 라스트오더",0507-1498-8819,http://dampercoffee.com,앞산에 로스터스 본점을 두고 있는 댐퍼커피 알 파시티점은 SCA roasting 과정을 이수한 Q grad er 권성호 로스터가 직접 선택해 로스팅 한...,공사중,"{'커피가 맛있어요': '55', '매장이 청결해요': '33', '친절해요': '31', '음료가 맛있어요': '22', '대화하기 좋아요': '17', '인테리어가 멋져요': '15', '집중하기 좋아요': '12', '가성비가 좋아요': '11', '뷰가 좋아요': '9', '디저트가 맛있어요': '7', '화장실이 깨끗해요': '5', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '1', '오래 머무르기 좋아요': '1'}"
1090,다사읍 카페봄봄 동화점,카페봄봄 동화점,4.68,177,초기값,대구 달성군 다사읍 서재로7길 25 동화3차상가,09:00 - 18:00,053-588-7203,http://www.cafebombom.co.kr/,NO INFO,공사중,"{'가성비가 좋아요': '61', '커피가 맛있어요': '48', '친절해요': '32', '음료가 맛있어요': '26', '매장이 청결해요': '6', '디저트가 맛있어요': '4', '인테리어가 멋져요': '3', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}"
1091,"고산3동 오늘, 너와",초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1092,진천동 커피마을 대곡점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1093,상인1동 더리터 대구상인점,더리터 대구상인점,4.59,151,초기값,대구 달서구 상인서로 85 상가 106동 111호,09:00 - 22:00,053-262-0700,http://instagram.com/the_liter_sangin,NO INFO,공사중,"{'커피가 맛있어요': '41', '가성비가 좋아요': '37', '친절해요': '28', '음료가 맛있어요': '18', '매장이 청결해요': '13', '디저트가 맛있어요': '3', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1094,범물1동 커피베이 대구범물점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1095,지산2동 커피맛을 조금아는남자 지산점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1096,상인1동 뜨오르,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1097,송현2동 대한다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1098,용산2동 펄라이브,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1099,두류1동 엄마스,엄마스,4.3,59,초기값,대구 달서구 달구벌대로 1852 1층 엄마스카페,09:00 - 21:00,010-3908-1190,http://instagram.com/ummascafe,NO INFO,공사중,"{'가성비가 좋아요': '9', '음료가 맛있어요': '8', '친절해요': '5', '커피가 맛있어요': '4'}"
1100,진천동 천씨씨커피 대구진천역점,천씨씨커피 진천역점,4.78,107,초기값,대구 달서구 월배로 77 준재빌딩 102호,10:00 - 21:00,0507-1465-5611,https://1000cccoffee.modoo.at,크고 싸고 맛있다,공사중,"{'가성비가 좋아요': '42', '커피가 맛있어요': '38', '친절해요': '24', '음료가 맛있어요': '21', '디저트가 맛있어요': '12', '매장이 청결해요': '12', '인테리어가 멋져요': '5', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1'}"
1101,현풍읍 블랜즈,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
